"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-895709795422689","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/19/19","6:16 PM","23.30","0","2.00","1.40","4.01","30.71","-3.80","-1.24","0"
"O-859509658851983","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","5:56 PM","37.95","0","2.00","2.28","6.33","48.56","-5.99","-1.78","0"
"P-CA471615f566dcee675810af1bfc140a1b","Oriental Express - Centreville Crest Ln","Phone Order",,"11/18/19","2:30 PM","0","0","0.00","0.00","0","0.00","-4.05","0","0"
"O-590309752685913","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/15/19","6:17 PM","35.80","0","2.00","2.15","5.99","45.94","-5.67","-1.70","0"
"O-294309829333243","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/22/19","4:54 PM","19.00","0","2.00","1.14","3.32","25.46","-3.15","-1.08","0"
"O-957409902427971","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/29/19","8:30 PM","22.35","0","2.00","1.34","3.00","28.69","-3.65","-1.18","0"
"O-274109816838933","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/21/19","6:33 PM","28.55","0","2.00","1.71","4.84","37.10","-4.58","-1.43","0"
"O-121209773622787","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/17/19","7:15 PM","35.15","0","2.00","2.11","5.89","45.15","-5.57","-1.68","0"
"O-657509793359018","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/19/19","7:09 PM","28.80","0","2.00","1.73","6.51","39.04","-4.62","-1.49","0"
"O-742909632480984","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/3/19","6:03 PM","38.15","0","2.00","2.29","6.37","48.81","-6.02","-1.79","0"
"O-895709775445074","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/17/19","12:52 PM","16.25","0","2.00","0.98","2.88","22.11","-2.74","-0.97","0"
"O-185109638272549","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/3/19","5:30 PM","16.25","0","2.00","0.98","2.88","22.11","-2.74","-0.97","0"
